===Base de datos stocksekai

== Estructura de tabla para la tabla products_backup_nombres_20260108

|------
|Columna|Tipo|Nulo|Predeterminado
|4686|930|PERIFÉRICO - MOUSE INALÁMBRICO - LOGITECH - M196 - MOUSE INALÁMBRICO BLUETOOTH, 1800 DPI, CONEXIÓN BLUETOOTH, COLOR BLANCO, BATERÍA 24 MESES - 910-007457|2026-01-08 16:08:50
|4687|197|PERIFÉRICO - MOUSE INALÁMBRICO - LOGITECH - M535 - MOUSE INALÁMBRICO BLUETOOTH, 1000 DPI, CONEXIÓN BLUETOOTH, COLOR AZUL, DISEÑO ERGONÓMICO - 910-001776|2026-01-08 16:08:50
|4688|370|PERIFÉRICO - MOUSE - LOGITECH - M90 - MOUSE ÓPTICO ALÁMBRICO, 1000 DPI, 3 BOTONES, CONEXIÓN USB, COLOR NEGRO DARK MIDNIGHT - 910-001790|2026-01-08 16:08:50
|4689|661|PERIFÉRICO - MOUSE INALÁMBRICO - MICROSOFT - ARC TOUCH - MOUSE INALÁMBRICO PLEGABLE, TECNOLOGÍA ARC, AMBIDIESTRO, 2.4GHZ, RECEPTOR USB, COLOR NEGRO - 1428|2026-01-08 16:08:50
|4690|450|PERIFÉRICO - MOUSE INALÁMBRICO - MICROSOFT - BLUETOOTH MOUSE 1929 - MOUSE INALÁMBRICO BLUETOOTH, 1000 DPI, CONEXIÓN BLUETOOTH 4.0, COLOR NEGRO, DISEÑO MODERNO - 1929|2026-01-08 16:08:50
|4691|663|PERIFÉRICO - MOUSE INALÁMBRICO - MICROSOFT - BLUETOOTH MODERN MOBILE - MOUSE INALÁMBRICO BLUETOOTH, CONEXIÓN BLUETOOTH, COLOR AZUL PASTEL, DISEÑO MODERNO - KTF-00028|2026-01-08 16:08:50
|4692|662|PERIFÉRICO - MOUSE INALÁMBRICO - MICROSOFT - BLUETOOTH MODERN MOBILE - MOUSE INALÁMBRICO BLUETOOTH, CONEXIÓN BLUETOOTH, COLOR MENTA, DISEÑO MODERNO - KTF-00016|2026-01-08 16:08:50
|4693|674|PERIFÉRICO - MOUSE INALÁMBRICO - MICROSOFT - MOBILE MOUSE 1850 - MOUSE INALÁMBRICO, 1000 DPI, 2.4GHZ, RECEPTOR USB, COLOR NEGRO, DISEÑO DELGADO - 1850|2026-01-08 16:08:50
|4694|707|PERIFÉRICO - MOUSE INALÁMBRICO - MICROSOFT - MOBILE MOUSE 1850 - MOUSE INALÁMBRICO, 1000 DPI, 2.4GHZ, RECEPTOR USB, COLOR ROJO, DISEÑO DELGADO - 1850|2026-01-08 16:08:50
|4695|348|PERIFÉRICO - MOUSE INALÁMBRICO - MICROSOFT - MOBILE MOUSE 1850 - MOUSE INALÁMBRICO, 1000 DPI, 2.4GHZ, RECEPTOR USB, COLOR ROSADO, DISEÑO DELGADO - 1850|2026-01-08 16:08:50
|4696|1012|ACCESORIO DE COMPUTADORA - ALFOMBRILLA DE MOUSE GAMER - TEROS - TE-3012G - ALFOMBRILLA DE MOUSE GAMER, SUPERFICIE TELA, BORDE COSTURADO, ILUMINACIÓN MULTICOLOR - SIN N/P|2026-01-08 16:08:50
|4697|876|ACCESORIO DE COMPUTADORA - ALFOMBRILLA DE MOUSE - TEROS - TE-3014S - ALFOMBRILLA DE MOUSE, SUPERFICIE TELA, DISEÑO SIMPLE, COLORES VARIADOS - SIN N/P|2026-01-08 16:08:50
|4698|1011|ACCESORIO DE COMPUTADORA - ALFOMBRILLA DE MOUSE - TEROS - TE-3015S - ALFOMBRILLA DE MOUSE, SUPERFICIE TELA, COLOR NEGRO, DISEÑO MINIMALISTA - SIN N/P|2026-01-08 16:08:50
|4699|452|PERIFÉRICO - MOUSE GAMER - SEISA - DN-C010 - MOUSE GAMER ÓPTICO, 1000 DPI, RGB, DISEÑO ERGONÓMICO, CONEXIÓN USB - SIN N/P|2026-01-08 16:08:50
|4700|453|PERIFÉRICO - MOUSE GAMER - SEISA - DN-C828 - MOUSE GAMER ÓPTICO, 1000 DPI, RGB, DISEÑO ERGONÓMICO, CONEXIÓN USB - SIN N/P|2026-01-08 16:08:50
|4701|838|PERIFÉRICO - MOUSE GAMER - SIKA - P301 GAMING UV2.0 - MOUSE GAMER, DISEÑO UV2.0, RGB, SENSOR DE ALTA PRECISIÓN, CONEXIÓN USB - SIN N/P|2026-01-08 16:08:50
|4702|821|PERIFÉRICO - MOUSE INALÁMBRICO - TEROS - TE-1217S - MOUSE ÓPTICO INALÁMBRICO, 1000 DPI, RECEPTOR USB, 3 BOTONES, COLOR NEGRO, DISEÑO BÁSICO - TE-1217S|2026-01-08 16:12:43
|4703|822|PERIFÉRICO - MOUSE INALÁMBRICO - TEROS - TE-1218S - MOUSE ÓPTICO INALÁMBRICO, 1000 DPI, RECEPTOR USB, 3 BOTONES, COLOR ROSADO, DISEÑO BÁSICO - TE-1218S|2026-01-08 16:12:43
|4704|871|PERIFÉRICO - MOUSE INALÁMBRICO - TEROS - TE-1219S - MOUSE ÓPTICO INALÁMBRICO, 1000 DPI, RECEPTOR USB, 3 BOTONES, COLOR MORADO, DISEÑO BÁSICO - TE-1219S|2026-01-08 16:12:43
|4705|953|PERIFÉRICO - MOUSE INALÁMBRICO - TEROS - TE-1224S - MOUSE ÓPTICO INALÁMBRICO, 1000 DPI, RECEPTOR USB, 3 BOTONES, COLOR VARIADO, DISEÑO BÁSICO - TE-1224S|2026-01-08 16:12:43
|4706|800|PERIFÉRICO - MOUSE - TEROS - TE-5076N - MOUSE ÓPTICO ALÁMBRICO, 1600 DPI, CONEXIÓN USB, 4 BOTONES, COLOR NEGRO, DISEÑO ERGONÓMICO - TE-5076N|2026-01-08 16:12:43
|4707|1218|PERIFÉRICO - MOUSE INALÁMBRICO - TEROS - TE-5169N - MOUSE VERTICAL INALÁMBRICO DUAL (2.4G+BLUETOOTH), 2400 DPI, DISEÑO ERGONÓMICO, COLOR NEGRO - TE-5169N|2026-01-08 16:12:43
|4708|631|PERIFÉRICO - MOUSE - XTECH - XTM185 - MOUSE ÓPTICO ALÁMBRICO, 800 DPI, CONEXIÓN USB, 3 BOTONES ERGONÓMICOS, COLOR NEGRO - XTM185|2026-01-08 16:12:43
|4709|686|PERIFÉRICO - MOUSE - XTECH - XTM195 - MOUSE ÓPTICO ALÁMBRICO, 1000 DPI, CONEXIÓN USB, DISEÑO AMBIDIESTRO, COLOR NEGRO - XTM195|2026-01-08 16:12:43
|4710|1208|ACCESORIO DE COMPUTADORA - ALFOMBRILLA DE MOUSE - TEROS - TE-3019S - ALFOMBRILLA DE MOUSE CON DISEÑO IMPRESO, SUPERFICIE TELA, BORDE COSTURADO - TE-3019S|2026-01-08 16:12:43
|4711|629|COMPONENTE DE COMPUTADORA - GRABADORA DE DVD - ASUS - DRW-24F1ST - GRABADORA INTERNA DVD±RW SATA, 24X, BUFFER 1.5 MB, VERSIÓN SIN LOGO - DRW-24F1ST|2026-01-08 16:12:43
|4712|437|ACCESORIO ELÉCTRICO - MULTICABLE DE ENERGÍA - GENÉRICO - GENÉRICO - CABLE 4 EN 1 (PULPITO), COMBINACIÓN DE CABLE DE DATOS Y ENERGÍA, PARA MÚLTIPLES DISPOSITIVOS - SIN N/P|2026-01-08 16:12:43
|4713|77|COMPONENTE DE COMPUTADORA - GRABADORA DE DVD - LG - GH24NSD1 - GRABADORA INTERNA DVD±RW SATA, 24X, BUFFER 1.5 MB, COMPATIBLE CON M-DISC - GH24NSD1|2026-01-08 16:12:43
|4714|485|ACCESORIO DE VIDEO - DISTRIBUIDOR DE VIDEO - XTECH - XHA410 - MULTIPLICADOR HDMI 1 ENTRADA A 4 SALIDAS (HEMBRA), DISTRIBUCIÓN DE SEÑAL FULL HD, SIN AMPLIFICACIÓN - XHA410|2026-01-08 16:12:43
|4715|545|JUGUETE - MUÑECA - GENÉRICO - 33211 - MUÑECA QUE HABLA &quot;MI MEJOR AMIGA&quot;, INTERACTIVA, COLORES VARIADOS, PARA NIÑAS - SIN N/P|2026-01-08 16:12:43
|4716|1018|COMPUTADORA - LAPTOP - LENOVO - IDEAPAD SLIM 3 15IRH10 - INTEL CORE I5-13420H, 8GB RAM, 512GB SSD M.2, 15.6&quot; FHD, WINDOWS 11 HOME - 83F7003ELM|2026-01-08 16:12:43
|4717|1119|ELECTRÓNICO - CÁMARA DE ACCIÓN - DJI - OSMO ACTION 4 ADVENTURE COMBO - CÁMARA DE ACCIÓN 4K, SENSOR 1/1.3&quot;, ESTABILIZACIÓN ROCKSTEADY 3.0, KIT ADVENTURE CON ACCESORIOS - SIN N/P|2026-01-08 16:12:43
|4718|3|HERRAMIENTA Y FIJACIÓN - TORNILLO - GENÉRICO - G-2 UNC - TORNILLO HEXAGONAL, MEDIDA G-2, ROSCA UNC, MATERIAL ACERO - SIN N/P|2026-01-08 16:12:43
|4719|841|ACCESORIO DE COMPUTADORA - ALFOMBRILLA DE MOUSE - ADVANCE - GENÉRICO - ALFOMBRILLA DE MOUSE, SUPERFICIE BÁSICA, DISEÑO GENÉRICO, COLOR NEGRO - SIN N/P|2026-01-08 16:12:43
|4720|1030|ACCESORIO DE COMPUTADORA - ALFOMBRILLA DE MOUSE - GENÉRICO - GENÉRICO - ALFOMBRILLA DE MOUSE CON TEMA ANIME, TAMAÑO 20CM X 24CM, IMPRESIÓN PERSONALIZADA - SIN N/P|2026-01-08 16:12:43
|4721|430|ACCESORIO DE COMPUTADORA - ALFOMBRILLA DE MOUSE - DAPHTECH - GENÉRICO - ALFOMBRILLA DE MOUSE CON ALMOHADILLA INTEGRADA PARA LA MUÑECA, ERGONÓMICA, SUPERFICIE DE TELA - SIN N/P|2026-01-08 16:12:43
|4722|952|ACCESORIO DE COMPUTADORA - ALFOMBRILLA DE MOUSE GAMER - ASROCK - TAICHI PHILOSOPHY - ALFOMBRILLA GAMER XXXL, DISEÑO TAICHI, SUPERFICIE TELA, BORDE COSTURADO - SIN N/P|2026-01-08 16:12:43
|4723|460|ACCESORIO DE COMPUTADORA - ALFOMBRILLA DE MOUSE - GENIUS - G-WMP 100 - ALFOMBRILLA DE MOUSE CON ALMOHADILLA DE GEL, SUPERFICIE TELA, COLOR NEGRO, ERGONÓMICA - 31727053100|2026-01-08 16:12:43
|4724|286|ACCESORIO DE COMPUTADORA - ALFOMBRILLA DE MOUSE - IBLUE - MD MP-372-RD - ALFOMBRILLA DE MOUSE CON DESCANSADOR, COLOR ROJO, SUPERFICIE SUAVE, DISEÑO ERGONÓMICO - MP-372-RD|2026-01-08 16:12:43
|4725|840|ACCESORIO DE COMPUTADORA - ALFOMBRILLA DE MOUSE - VASTEC - GENÉRICO - ALFOMBRILLA DE MOUSE, SUPERFICIE BÁSICA, DISEÑO GENÉRICO, COLOR NEGRO - SIN N/P|2026-01-08 16:12:43
|4726|855|COMPONENTE DE COMPUTADORA - PANTALLA DE LAPTOP - GENÉRICO - GENÉRICO - PANTALLA DE REPUESTO PARA LAPTOP 15.6&quot;, RESOLUCIÓN REDUCIDA (HD 1366X768), CABLE 30 PINES - SIN N/P|2026-01-08 16:12:43
|4727|1023|CONSUMIBLE DE IMPRESIÓN - PAPEL FOTOGRÁFICO - GENÉRICO - GENÉRICO - PAPEL FOTOGRAFICO A4, GRAMAGE 180G, SUPERFICIE BRILHANTE, PARA IMPRESORAS DE INKJET - SIN N/P|2026-01-08 16:12:43
|4728|1024|CONSUMIBLE DE IMPRESIÓN - PAPEL ADHESIVO - GENÉRICO - GENÉRICO - PAPEL FOTOGRAFICO ADHESIVO A4, REVERSO PEGAJOSO, PARA ETIQUETAS O FOTOS ADHERIBLES - SIN N/P|2026-01-08 16:12:43
|4729|1258|CONSUMIBLE DE IMPRESIÓN - PAPEL PARA PLOTTER - GALLO - GENÉRICO - PAPEL PARA PLOTTER 90GR, ANCHO 36&quot;, ROLLO 45 METROS, BLANCO, MARCA TUCO 2 - SIN N/P|2026-01-08 16:12:43
|4730|1141|PRODUCTO DE LIMPIEZA - PAPEL TOALLA - INTERFO - GENÉRICO - PAPEL TOALLA INTERFOLIO, MULTIUSOS, PARA LIMPIEZA INDUSTRIAL O DE OFICINA - SIN N/P|2026-01-08 16:12:43
|4731|586|ACCESORIO PARA TELÉFONO - SOPORTE FLEXIBLE - GENÉRICO - GENÉRICO - SOPORTE FLEXIBLE PARA CELULAR, ALCANCE HASTA 60CM, VARIOS COLORES, GARRA O VENTOSA - SIN N/P|2026-01-08 16:12:43
|4732|865|AUDIO - PARLANTE BLUETOOTH - GENIUS - SP-915BT - PARLANTE BLUETOOTH 5.3, 5W, MICRÓFONO AI COPILOT, ILUMINACIÓN RGB, 6 HORAS BATERÍA, COLOR NEGRO - SP-915BT|2026-01-08 16:12:43
|4733|866|AUDIO - PARLANTE BLUETOOTH - GENIUS - SP-915BT - PARLANTE BLUETOOTH 5.3, 5W, MICRÓFONO AI COPILOT, ILUMINACIÓN RGB, 6 HORAS BATERÍA, COLOR AZUL - SP-915BT|2026-01-08 16:12:43
|4734|87|AUDIO - PARLANTE USB - GENIUS - SP-HF160 - PARLANTE USB 4W, ALIMENTACIÓN POR USB, CONECTOR 3.5MM, DISEÑO COMPACTO, COLOR NEGRO - 31731063100|2026-01-08 16:12:43
|4735|784|AUDIO - PARLANTE USB - GENIUS - SP-HF180 - PARLANTE USB 6W, ALIMENTACIÓN POR USB, CONECTOR 3.5MM, CARCASA DE MADERA, DISEÑO CLÁSICO - 31731065500|2026-01-08 16:12:43
|4736|600|AUDIO - PARLANTE USB - GENIUS - SP-Q160 - PARLANTE USB 6W, ALIMENTACIÓN POR USB, CONECTOR 3.5MM, COLOR IRON GREY (GRIS HIERRO), DISEÑO CÚBICO - 31731065600|2026-01-08 16:12:43
|4737|289|AUDIO - PARLANTE PORTÁTIL - HALION - HA-77BT - PARLANTE PORTÁTIL 80W RMS, DRIVER 6.5&quot;, BLUETOOTH, BATERÍA, LUZ LED, MICRÓFONO, FORMA DE MURCIÉLAGO, NEGRO - SIN N/P|2026-01-08 16:12:43
|4738|639|AUDIO - RADIO PORTÁTIL - HALION - AT-8350 - RADIO PORTÁTIL BLUETOOTH, BATERÍA RECARGABLE, USB, ENTRADA AUXILIAR, PANEL DIGITAL - SIN N/P|2026-01-08 16:12:43
|4739|406|AUDIO - RADIO PORTÁTIL - HALION - AT-7500 - RADIO PORTÁTIL BLUETOOTH, USB, BANDA AM/FM, BATERÍA RECARGABLE, DISEÑO RETRO - SIN N/P|2026-01-08 16:12:43
|4740|638|AUDIO - PARLANTE PORTÁTIL - HALION - HA-R23 - PARLANTE PORTÁTIL 60W, BLUETOOTH, BATERÍA RECARGABLE, RADIO FM, LECTOR SD/USB - SIN N/P|2026-01-08 16:12:43
|4741|637|AUDIO - SISTEMA DE PARLANTES 2.1 - HALION - YORK HA-K39 - SISTEMA 2.1 CON SUBWOOFER, 80W, BLUETOOTH, USB, SD, RADIO FM, ILUMINACIÓN LED - SIN N/P|2026-01-08 16:12:43
|4742|302|AUDIO - PARLANTE PORTÁTIL - MICRONICS - S7001BT - PARLANTE VINTAGE 100W RMS, BLUETOOTH, LECTOR SD/USB, RADIO FM, DISEÑO RETRO, MADERA - SIN N/P|2026-01-08 16:12:43
|4743|719|AUDIO - SISTEMA DE PARLANTES - MICRONICS - PSICOTIC S7005KTV - SISTEMA DE AUDIO RITMIC, 110W RMS, BLUETOOTH, LED, LECTOR SD/USB, ENTRADAS PARA PC - MIC S7005 BT|2026-01-08 16:12:43
|4744|540|AUDIO - PARLANTE MINI - GENÉRICO - GENÉRICO - MINI PARLANTE PARA MÚSICA, ENTRADA 3.5MM, ALIMENTACIÓN POR BATERÍA/USB, DISEÑO COMPACTO - SIN N/P|2026-01-08 16:12:43
|4745|6|AUDIO - PARLANTE BLUETOOTH - SKILL - B-1 BURGER - PARLANTE BLUETOOTH 3W, FORMA DE HAMBURGUESA, COLOR ROSADO, MICRÓFONO, ALIMENTACIÓN USB - SIN N/P|2026-01-08 16:12:43
|4746|1007|AUDIO - PARLANTE BLUETOOTH - TEROS - TE-6032N - PARLANTE BLUETOOTH 5W, BATERÍA 400MAH, ALIMENTACIÓN MICRO-USB, DISEÑO CILÍNDRICO, NEGRO - TE-6032N|2026-01-08 16:12:43
|4747|943|AUDIO - PARLANTE BLUETOOTH - TEROS - TE-6042N - PARLANTE BLUETOOTH 20W (2 X 10W), BATERÍA 3000MAH, RADIO FM, MICRÓFONO, CONECTOR TF/USB, NEGRO - TE-6042N|2026-01-08 16:12:43
|4748|1139|AUDIO - PARLANTE BLUETOOTH - TEROS - TE-6045N - PARLANTE BLUETOOTH 60W, BATERÍA DE LARGA DURACIÓN, RADIO FM, ENTRADAS AUX/USB, COLOR NEGRO - TE-6045N|2026-01-08 16:12:43
|4749|367|AUDIO - PARLANTES PARA AUTO - SONY - XS-GF1622X XPLOD - JUEGO DE 2 PARLANTES PARA AUTO DE 16CM (6.5&quot;), POTENCIA MÁXIMA 240W, IMPEDANCIA 4 OHMS, CONO DE POLIETILENO - XS-GF1622X|2026-01-08 16:12:43
|4750|170|COMPONENTE DE COMPUTADORA - PASTA TÉRMICA - COOLER MASTER - CRYOFUZE - PASTA TÉRMICA, CONDUCTIVIDAD 14 W/MK, BOLSILLA 0.9G, PARA CPU/GPU, PRESENTACIÓN JERINGA - MGZ-NDSG-N07M-R2|2026-01-08 16:12:43
|4751|167|COMPONENTE DE COMPUTADORA - PASTA TÉRMICA - COOLER MASTER - MASTERGEL MAKER - PASTA TÉRMICA NANO DIAMANTE, CONDUCTIVIDAD 11 W/MK, BOLSILLA 0.9G, PARA OVERCLOCKING - MGZ-NDSG-N15M-R2|2026-01-08 16:12:43
|4752|462|COMPONENTE DE COMPUTADORA - PASTA TÉRMICA - GENÉRICO - HM501 - PASTA TÉRMICA, ENVASE JERINGA, PARA CPU/GPU, DISIPACIÓN DE CALOR, CONDUCTIVIDAD ESTÁNDAR - SIN N/P|2026-01-08 16:19:11
|4753|921|TARJETA DE EXPANSIÓN - TARJETA DE PUERTOS USB - ENCORE - GENÉRICO - TARJETA PCI, 4 PUERTOS USB 3.0, CONEXIÓN INTERNA, PARA AÑADIR PUERTOS A PC - SIN N/P|2026-01-08 16:19:11
|4754|1142|PILAS Y BATERÍAS - PILA ALCALINA - DURACELL - GENÉRICO - PILA ALCALINA DURACELL, USO GENERAL (AA/AAA), ALTA DURACIÓN, PARA DISPOSITIVOS ELECTRÓNICOS - SIN N/P|2026-01-08 16:19:11
|4755|220|PILAS Y BATERÍAS - PILA DE BOTÓN - SONY - CR2032 - PILA DE LITIO 3V, DIÁMETRO 20MM, ESPESOR 3.2MM, PARA RELOJES, MANDOS, EQUIPOS ELECTRÓNICOS - CR2032|2026-01-08 16:19:11
|4756|445|PILAS Y BATERÍAS - PILA PARA RELOJ - GENÉRICO - AG13 - PILA ALCALINA AG13/LR44, VOLTAJE 1.5V, PARA RELOJES DE PULSERA, CALCULADORAS, JUGUETES - AG13|2026-01-08 16:19:11
|4757|576|PILAS Y BATERÍAS - PILA ALCALINA - POKUN - AA - PILA ALCALINA AA, MARCA POKUN, PARA MANDOS, RELOJES, JUGUETES Y ELECTRÓNICOS VARIOS - SIN N/P|2026-01-08 16:19:11
|4758|1001|COMPONENTE DE COMPUTADORA - PLACA BASE - ASROCK - H610M/AC - PLACA BASE MICRO-ATX, CHIPSET INTEL H610, SOCKET LGA1700, WIFI INTEGRADO, DDR4 - SIN N/P|2026-01-08 16:19:11
|4759|1251|COMPONENTE DE COMPUTADORA - PLACA BASE - MSI - PRO B760M-E DDR4 - PLACA BASE MICRO-ATX, CHIPSET INTEL B760, SOCKET LGA1700, DDR4, PCIE 4.0 - SIN N/P|2026-01-08 16:19:11
|4760|1203|COMPONENTE DE COMPUTADORA - PLACA BASE - ASROCK - B760M PG RIPTIDE WIFI - PLACA BASE MICRO-ATX, CHIPSET INTEL B760, SOCKET LGA1700, WIFI, RGB, DISEÑO GAMER - 90-MXBN30-A0UAYAZ|2026-01-08 16:19:11
|4761|1287|COMPONENTE DE COMPUTADORA - PLACA BASE - ASROCK - H610M-HDV/M.2+D5 - PLACA BASE MICRO-ATX, CHIPSET INTEL H610, SOCKET LGA1700, SOPORTE DDR5, CONEXIÓN M.2 - 90-MXBM50-A0UAYAZ|2026-01-08 16:19:11
|4762|709|COMPONENTE DE COMPUTADORA - PLACA BASE - ASROCK - X570 PRO4 - PLACA BASE ATX, CHIPSET AMD X570, SOCKET AM4, DDR4, PCIE 4.0, USB 3.2 GEN2 - 90-MXBAT0-A0UAYZ|2026-01-08 16:19:11
|4763|1159|COMPONENTE DE COMPUTADORA - PLACA BASE - ASROCK - Z890 PRO RS WIFI WHITE - PLACA BASE ATX, CHIPSET INTEL Z890, SOCKET LGA1851, WIFI 7, DDR5, DISEÑO BLANCO - 90-MXDQM0-A0UAYZ|2026-01-08 16:19:11
|4764|668|COMPONENTE DE COMPUTADORA - PLACA BASE - ASUS - PRIME A320M-K - PLACA BASE MICRO-ATX, CHIPSET AMD A320, SOCKET AM4, DDR4, HDMI, VGA - 90MB0YF0-M0EAY0|2026-01-08 16:19:11
|4765|598|COMPONENTE DE COMPUTADORA - PLACA BASE - ASUS - PRIME B460M-A - PLACA BASE MICRO-ATX, CHIPSET INTEL B460, SOCKET LGA1200, DDR4, USB 3.2 GEN1 - 90MB13E0-M0EAY0|2026-01-08 16:19:11
|4766|782|COMPONENTE DE COMPUTADORA - PLACA BASE - ASUS - PRIME B660M-A AC D4 - PLACA BASE MICRO-ATX, CHIPSET INTEL B660, SOCKET LGA1700, WIFI, DDR4, PCIE 4.0 - 90MB19M0-MVAAY0|2026-01-08 16:19:11
|4767|980|COMPONENTE DE COMPUTADORA - PLACA BASE - ASUS - PRIME B760M-A D4 - PLACA BASE MICRO-ATX, CHIPSET INTEL B760, SOCKET LGA1700, DDR4, HDMI, DP, USB 3.2 - SIN N/P|2026-01-08 16:19:11
|4768|786|COMPONENTE DE COMPUTADORA - PLACA BASE - ASUS - PRIME H610M-K D4 - PLACA BASE MICRO-ATX, CHIPSET INTEL H610, SOCKET LGA1700, DDR4, HDMI, VGA, USB 3.2 - 90MB19U0-M0EAY0|2026-01-08 16:19:11
|4769|1210|COMPONENTE DE COMPUTADORA - PLACA BASE - ASUS - PRIME Z790-P WIFI - PLACA BASE ATX, CHIPSET INTEL Z790, SOCKET LGA1700, WIFI 6, DDR5, PCIE 5.0 - 90MB19T0-M0EAY0|2026-01-08 16:19:11
|4770|791|COMPONENTE DE COMPUTADORA - PLACA BASE - ECS - A970M-A DELUXE V1.0 - PLACA BASE ATX, CHIPSET AMD 970, SOCKET AM3+, DDR3, USB 3.0, SATA 6GB/S - A970M-A DELUXE V1.0|2026-01-08 16:19:11
|4771|757|COMPONENTE DE COMPUTADORA - PLACA BASE - ECS - ELITEGROUP GRH310CH5-M2 - PLACA BASE MICRO-ATX, CHIPSET INTEL H310, SOCKET LGA1151, DDR4, HDMI, VGA - GRH310CH5-M2|2026-01-08 16:19:11
|4772|789|COMPONENTE DE COMPUTADORA - PLACA BASE - ECS - H81H3-M4 - PLACA BASE MICRO-ATX, CHIPSET INTEL H81, SOCKET LGA1150, DDR3, HDMI, VGA, USB 3.0 - H81H3-M4|2026-01-08 16:19:11
|4773|644|COMPONENTE DE COMPUTADORA - PLACA BASE - GIGABYTE - A520M S2H (REV 1.X) - PLACA BASE MICRO-ATX, CHIPSET AMD A520, SOCKET AM4, DDR4, HDMI, VGA, DVI-D - A520M S2H|2026-01-08 16:19:11
|4774|511|COMPONENTE DE COMPUTADORA - PLACA BASE - GIGABYTE - B365M DS3H - PLACA BASE MICRO-ATX, CHIPSET INTEL B365, SOCKET LGA1151, DDR4, HDMI, USB 3.1 GEN1 - B365M DS3H|2026-01-08 16:19:11
|4775|615|COMPONENTE DE COMPUTADORA - PLACA BASE - GIGABYTE - B450M DS3H V2 - PLACA BASE MICRO-ATX, CHIPSET AMD B450, SOCKET AM4, DDR4, HDMI, DVI-D, VGA - B450M DS3H V2|2026-01-08 16:19:11
|4776|658|COMPONENTE DE COMPUTADORA - PLACA BASE - GIGABYTE - B460M DS3H V2 (REV. 1.0) - PLACA BASE MICRO-ATX, CHIPSET INTEL B460, SOCKET LGA1200, DDR4, HDMI, DVI-D, VGA - B460M DS3H V2|2026-01-08 16:19:11
|4777|910|COMPONENTE DE COMPUTADORA - PLACA BASE - GIGABYTE - B760M D3HP WIFI6 - PLACA BASE MICRO-ATX, CHIPSET INTEL B760, SOCKET LGA1700, WIFI 6, DDR4, PCIE 4.0 - B760M D3HP WIFI6|2026-01-08 16:19:11
|4778|944|COMPONENTE DE COMPUTADORA - PLACA BASE - GIGABYTE - B760M K V2 DDR4 - PLACA BASE MICRO-ATX, CHIPSET INTEL B760, SOCKET LGA1700, DDR4, HDMI, VGA - B760M K V2 DDR4|2026-01-08 16:19:11
|4779|788|COMPONENTE DE COMPUTADORA - PLACA BASE - GIGABYTE - GA-B85M-D2V - PLACA BASE MICRO-ATX, CHIPSET INTEL B85, SOCKET LGA1150, DDR3, VGA, DVI, USB 3.0 - GA-B85M-D2V|2026-01-08 16:19:11
|4780|418|COMPONENTE DE COMPUTADORA - PLACA BASE - GIGABYTE - GA-H110M-DS2V DDR3 - PLACA BASE MICRO-ATX, CHIPSET INTEL H110, SOCKET LGA1151, DDR3, VGA, DVI-D - MBGBH110MDS2VD3|2026-01-08 16:19:11
|4781|1275|COMPONENTE DE COMPUTADORA - PLACA BASE - GIGABYTE - H610M S2H V2 DDR4 - PLACA BASE MICRO-ATX, CHIPSET INTEL H610, SOCKET LGA1700, DDR4, HDMI, VGA, USB 3.2 - H610M S2H V2 DDR4|2026-01-08 16:19:11
|4782|533|COMPONENTE DE COMPUTADORA - PLACA BASE - GIGABYTE - Z390 GAMING X - PLACA BASE ATX, CHIPSET INTEL Z390, SOCKET LGA1151, DDR4, RGB, PCIE 3.0, USB 3.1 GEN2 - Z390 GAMING X|2026-01-08 16:19:11
|4783|756|COMPONENTE DE COMPUTADORA - PLACA BASE - GIGABYTE - Z690 UD (REV. 1.0) - PLACA BASE ATX, CHIPSET INTEL Z690, SOCKET LGA1700, DDR5, USB 3.2, TIPO C, DP, HDMI - Z690 UD DDR5|2026-01-08 16:19:11
|4784|1057|COMPONENTE DE COMPUTADORA - PLACA BASE - GIGABYTE - Z790M AORUS ELITE AX ICE - PLACA BASE MICRO-ATX, CHIPSET INTEL Z790, SOCKET LGA1700, WIFI 6E, DDR5, DISEÑO BLANCO - Z790M AORUS ELITE AX ICE|2026-01-08 16:19:11
|4785|792|COMPONENTE DE COMPUTADORA - PLACA BASE - INTEL - DESKTOP BOARD 02 21B6E1E2 - PLACA BASE OEM, FORMATO MICRO-ATX, CONECTORES BÁSICOS, VGA, PUERTO PARALELO, PARA SISTEMAS DE 2DA GEN - 02 21B6E1E2|2026-01-08 16:19:11
|4786|790|COMPONENTE DE COMPUTADORA - PLACA BASE - MSI - A55M-E33 - PLACA BASE MICRO-ATX, CHIPSET AMD A55, SOCKET FM2/FM2+, DDR3, HDMI, VGA, USB 2.0 - A55M-E33|2026-01-08 16:19:11
|4787|621|COMPONENTE DE COMPUTADORA - PLACA BASE - MSI - B450M PRO VDH MAX - PLACA BASE MICRO-ATX, CHIPSET AMD B450, SOCKET AM4, DDR4, HDMI, VGA, USB 3.2 GEN1 - B450M PRO-VDH MAX|2026-01-08 16:19:11
|4788|465|COMPONENTE DE COMPUTADORA - PLACA BASE - MSI - B450M PRO-M2 V2 - PLACA BASE MICRO-ATX, CHIPSET AMD B450, SOCKET AM4, DDR4, HDMI, VGA, USB 3.1 GEN1 - B450M PRO-M2 V2|2026-01-08 16:19:11
